Page,Date,Sum of PageViews
John_Kasich,2010-08-31,7929.0
John_Kasich,2010-09-30,13570.0
John_Kasich,2010-10-31,24238.0
John_Kasich,2010-11-30,44393.0
John_Kasich,2010-12-31,10850.0
John_Kasich,2011-01-31,24416.0
John_Kasich,2011-02-28,25415.0
John_Kasich,2011-03-31,27608.0
John_Kasich,2011-04-30,15540.0
John_Kasich,2011-05-31,12579.0
John_Kasich,2011-06-30,16884.0
John_Kasich,2011-07-31,13286.0
John_Kasich,2011-08-31,9030.0
John_Kasich,2011-09-30,7132.0
John_Kasich,2011-10-31,13288.0
John_Kasich,2011-11-30,23841.0
John_Kasich,2011-12-31,6535.0
John_Kasich,2012-01-31,8757.0
John_Kasich,2012-02-29,11047.0
John_Kasich,2012-03-31,10175.0
John_Kasich,2012-04-30,9270.0
John_Kasich,2012-05-31,8427.0
John_Kasich,2012-06-30,10704.0
John_Kasich,2012-07-31,9014.0
John_Kasich,2012-08-31,18724.0
John_Kasich,2012-09-30,15567.0
John_Kasich,2012-10-31,17725.0
John_Kasich,2012-11-30,20013.0
John_Kasich,2012-12-31,11735.0
John_Kasich,2013-01-31,11333.0
John_Kasich,2013-02-28,12234.0
John_Kasich,2013-03-31,12925.0
John_Kasich,2013-04-30,9148.0
John_Kasich,2013-05-31,9703.0
John_Kasich,2013-06-30,9948.0
John_Kasich,2013-07-31,12392.0
John_Kasich,2013-08-31,8143.0
John_Kasich,2013-09-30,6403.0
John_Kasich,2013-10-31,9490.0
John_Kasich,2013-11-30,11234.0
John_Kasich,2013-12-31,6562.0
John_Kasich,2014-01-31,10330.0
John_Kasich,2014-02-28,11177.0
John_Kasich,2014-03-31,14107.0
John_Kasich,2014-04-30,14828.0
John_Kasich,2014-05-31,11208.0
John_Kasich,2014-06-30,8088.0
John_Kasich,2014-07-31,8105.0
John_Kasich,2014-08-31,14586.0
John_Kasich,2014-09-30,8959.0
John_Kasich,2014-10-31,14981.0
John_Kasich,2014-11-30,28183.0
John_Kasich,2014-12-31,12764.0
John_Kasich,2015-01-31,18643.0
John_Kasich,2015-02-28,15662.0
John_Kasich,2015-03-31,21866.0
John_Kasich,2015-04-30,27590.0
John_Kasich,2015-05-31,24255.0
John_Kasich,2015-06-30,31901.0
John_Kasich,2015-07-31,210395.0
John_Kasich,2015-08-31,377352.0
John_Kasich,2015-09-30,200432.0
John_Kasich,2015-10-31,157502.0
John_Kasich,2015-11-30,160089.0
John_Kasich,2015-12-31,111572.0
John_Kasich,2016-01-31,189505.0
John_Kasich,2016-02-29,949272.0
John_Kasich,2016-03-31,1214042.0
John_Kasich,2016-04-30,406008.0
Megan_Fox,2010-04-30,370776.0
Megan_Fox,2010-05-31,603191.0
Megan_Fox,2010-06-30,664069.0
Megan_Fox,2010-07-31,474978.0
Megan_Fox,2010-08-31,673518.0
Megan_Fox,2010-09-30,524095.0
Megan_Fox,2010-10-31,442446.0
Megan_Fox,2010-11-30,385974.0
Megan_Fox,2010-12-31,482136.0
Megan_Fox,2011-01-31,510409.0
Megan_Fox,2011-02-28,459460.0
Megan_Fox,2011-03-31,401626.0
Megan_Fox,2011-04-30,366531.0
Megan_Fox,2011-05-31,435023.0
Megan_Fox,2011-06-30,675393.0
Megan_Fox,2011-07-31,739050.0
Megan_Fox,2011-08-31,366160.0
Megan_Fox,2011-09-30,258257.0
Megan_Fox,2011-10-31,379957.0
Megan_Fox,2011-11-30,403254.0
Megan_Fox,2011-12-31,388772.0
Megan_Fox,2012-01-31,532687.0
Megan_Fox,2012-02-29,438451.0
Megan_Fox,2012-03-31,482316.0
Megan_Fox,2012-04-30,413409.0
Megan_Fox,2012-05-31,487624.0
Megan_Fox,2012-06-30,511888.0
Megan_Fox,2012-07-31,469641.0
Megan_Fox,2012-08-31,473381.0
Megan_Fox,2012-09-30,376721.0
Megan_Fox,2012-10-31,426588.0
Megan_Fox,2012-11-30,433207.0
Megan_Fox,2012-12-31,570708.0
Megan_Fox,2013-01-31,645965.0
Megan_Fox,2013-02-28,401535.0
Megan_Fox,2013-03-31,431349.0
Megan_Fox,2013-04-30,375307.0
Megan_Fox,2013-05-31,420594.0
Megan_Fox,2013-06-30,369274.0
Megan_Fox,2013-07-31,310676.0
Megan_Fox,2013-08-31,299392.0
Megan_Fox,2013-09-30,190516.0
Megan_Fox,2013-10-31,277509.0
Megan_Fox,2013-11-30,304285.0
Megan_Fox,2013-12-31,220727.0
Megan_Fox,2014-01-31,206455.0
Megan_Fox,2014-02-28,235868.0
Megan_Fox,2014-03-31,228245.0
Megan_Fox,2014-04-30,185865.0
Megan_Fox,2014-05-31,209662.0
Megan_Fox,2014-06-30,233605.0
Megan_Fox,2014-07-31,262931.0
Megan_Fox,2014-08-31,324870.0
Megan_Fox,2014-09-30,157746.0
Megan_Fox,2014-10-31,191373.0
Megan_Fox,2014-11-30,148207.0
Megan_Fox,2014-12-31,153771.0
Megan_Fox,2015-01-31,144251.0
Megan_Fox,2015-02-28,106405.0
Megan_Fox,2015-03-31,103506.0
Megan_Fox,2015-04-30,102265.0
Megan_Fox,2015-05-31,102740.0
Megan_Fox,2015-06-30,94052.0
Megan_Fox,2015-07-31,224487.0
Megan_Fox,2015-08-31,448229.0
Megan_Fox,2015-09-30,249810.0
Megan_Fox,2015-10-31,232046.0
Megan_Fox,2015-11-30,221191.0
Megan_Fox,2015-12-31,282068.0
Megan_Fox,2016-01-31,270936.0
Megan_Fox,2016-02-29,352258.0
Megan_Fox,2016-03-31,299660.0
Megan_Fox,2016-04-30,454780.0
Ryan_Gosling,2010-04-30,85834.0
Ryan_Gosling,2010-05-31,90820.0
Ryan_Gosling,2010-06-30,68098.0
Ryan_Gosling,2010-07-31,68812.0
Ryan_Gosling,2010-08-31,99311.0
Ryan_Gosling,2010-09-30,102251.0
Ryan_Gosling,2010-10-31,122081.0
Ryan_Gosling,2010-11-30,111704.0
Ryan_Gosling,2010-12-31,216363.0
Ryan_Gosling,2011-01-31,308948.0
Ryan_Gosling,2011-02-28,164222.0
Ryan_Gosling,2011-03-31,144200.0
Ryan_Gosling,2011-04-30,153288.0
Ryan_Gosling,2011-05-31,210180.0
Ryan_Gosling,2011-06-30,200694.0
Ryan_Gosling,2011-07-31,333139.0
Ryan_Gosling,2011-08-31,445715.0
Ryan_Gosling,2011-09-30,518469.0
Ryan_Gosling,2011-10-31,589299.0
Ryan_Gosling,2011-11-30,562857.0
Ryan_Gosling,2011-12-31,526294.0
Ryan_Gosling,2012-01-31,656338.0
Ryan_Gosling,2012-02-29,691368.0
Ryan_Gosling,2012-03-31,405073.0
Ryan_Gosling,2012-04-30,396926.0
Ryan_Gosling,2012-05-31,409360.0
Ryan_Gosling,2012-06-30,506937.0
Ryan_Gosling,2012-07-31,475142.0
Ryan_Gosling,2012-08-31,384910.0
Ryan_Gosling,2012-09-30,409495.0
Ryan_Gosling,2012-10-31,378699.0
Ryan_Gosling,2012-11-30,456970.0
Ryan_Gosling,2012-12-31,428873.0
Ryan_Gosling,2013-01-31,871293.0
Ryan_Gosling,2013-02-28,458684.0
Ryan_Gosling,2013-03-31,520495.0
Ryan_Gosling,2013-04-30,554675.0
Ryan_Gosling,2013-05-31,455240.0
Ryan_Gosling,2013-06-30,387067.0
Ryan_Gosling,2013-07-31,363771.0
Ryan_Gosling,2013-08-31,348149.0
Ryan_Gosling,2013-09-30,243548.0
Ryan_Gosling,2013-10-31,229227.0
Ryan_Gosling,2013-11-30,304867.0
Ryan_Gosling,2013-12-31,260386.0
Ryan_Gosling,2014-01-31,251307.0
Ryan_Gosling,2014-02-28,255938.0
Ryan_Gosling,2014-03-31,232563.0
Ryan_Gosling,2014-04-30,200312.0
Ryan_Gosling,2014-05-31,216985.0
Ryan_Gosling,2014-06-30,199200.0
Ryan_Gosling,2014-07-31,337214.0
Ryan_Gosling,2014-08-31,163004.0
Ryan_Gosling,2014-09-30,213674.0
Ryan_Gosling,2014-10-31,158534.0
Ryan_Gosling,2014-11-30,149820.0
Ryan_Gosling,2014-12-31,139176.0
Ryan_Gosling,2015-01-31,151411.0
Ryan_Gosling,2015-02-28,129610.0
Ryan_Gosling,2015-03-31,175038.0
Ryan_Gosling,2015-04-30,134698.0
Ryan_Gosling,2015-05-31,123616.0
Ryan_Gosling,2015-06-30,97991.0
Ryan_Gosling,2015-07-31,257741.0
Ryan_Gosling,2015-08-31,269872.0
Ryan_Gosling,2015-09-30,263266.0
Ryan_Gosling,2015-10-31,241953.0
Ryan_Gosling,2015-11-30,256170.0
Ryan_Gosling,2015-12-31,439611.0
Ryan_Gosling,2016-01-31,393155.0
Ryan_Gosling,2016-02-29,313789.0
Ryan_Gosling,2016-03-31,279869.0
Ryan_Gosling,2016-04-30,324193.0
Sam_Anderson_(Tamil_actor),2011-01-31,984.0
Sam_Anderson_(Tamil_actor),2011-02-28,1150.0
Sam_Anderson_(Tamil_actor),2011-03-31,1339.0
Sam_Anderson_(Tamil_actor),2011-04-30,1256.0
Sam_Anderson_(Tamil_actor),2011-05-31,1482.0
Sam_Anderson_(Tamil_actor),2011-06-30,1405.0
Sam_Anderson_(Tamil_actor),2011-07-31,2231.0
Sam_Anderson_(Tamil_actor),2011-08-31,3244.0
Sam_Anderson_(Tamil_actor),2011-09-30,4929.0
Sam_Anderson_(Tamil_actor),2011-10-31,5643.0
Sam_Anderson_(Tamil_actor),2011-11-30,5163.0
Sam_Anderson_(Tamil_actor),2011-12-31,4348.0
Sam_Anderson_(Tamil_actor),2012-01-31,4236.0
Sam_Anderson_(Tamil_actor),2012-02-29,10722.0
Sam_Anderson_(Tamil_actor),2012-03-31,7574.0
Sam_Anderson_(Tamil_actor),2012-04-30,3701.0
Sam_Anderson_(Tamil_actor),2012-05-31,3622.0
Sam_Anderson_(Tamil_actor),2012-06-30,6595.0
Sam_Anderson_(Tamil_actor),2012-07-31,7843.0
Sam_Anderson_(Tamil_actor),2012-08-31,7013.0
Sam_Anderson_(Tamil_actor),2012-09-30,7327.0
Sam_Anderson_(Tamil_actor),2012-10-31,7012.0
Sam_Anderson_(Tamil_actor),2012-11-30,10275.0
Sam_Anderson_(Tamil_actor),2012-12-31,4951.0
Sam_Anderson_(Tamil_actor),2013-01-31,8351.0
Sam_Anderson_(Tamil_actor),2013-02-28,3243.0
Sam_Anderson_(Tamil_actor),2013-03-31,4159.0
Sam_Anderson_(Tamil_actor),2013-04-30,3072.0
Sam_Anderson_(Tamil_actor),2013-05-31,3931.0
Sam_Anderson_(Tamil_actor),2013-06-30,4216.0
Sam_Anderson_(Tamil_actor),2013-07-31,5298.0
Sam_Anderson_(Tamil_actor),2013-08-31,31447.0
Sam_Anderson_(Tamil_actor),2013-09-30,13208.0
Sam_Anderson_(Tamil_actor),2013-10-31,7068.0
Sam_Anderson_(Tamil_actor),2013-11-30,5761.0
Sam_Anderson_(Tamil_actor),2013-12-31,9541.0
Sam_Anderson_(Tamil_actor),2014-01-31,7851.0
Sam_Anderson_(Tamil_actor),2014-02-28,5430.0
Sam_Anderson_(Tamil_actor),2014-03-31,6433.0
Sam_Anderson_(Tamil_actor),2014-04-30,5177.0
Sam_Anderson_(Tamil_actor),2014-05-31,3589.0
Sam_Anderson_(Tamil_actor),2014-06-30,3162.0
Sam_Anderson_(Tamil_actor),2014-07-31,3293.0
Sam_Anderson_(Tamil_actor),2014-08-31,3130.0
Sam_Anderson_(Tamil_actor),2014-09-30,3018.0
Sam_Anderson_(Tamil_actor),2014-10-31,2367.0
Sam_Anderson_(Tamil_actor),2014-11-30,1839.0
Sam_Anderson_(Tamil_actor),2014-12-31,1472.0
Sam_Anderson_(Tamil_actor),2015-01-31,1503.0
Sam_Anderson_(Tamil_actor),2015-02-28,1172.0
Sam_Anderson_(Tamil_actor),2015-03-31,1841.0
Sam_Anderson_(Tamil_actor),2015-04-30,1216.0
Sam_Anderson_(Tamil_actor),2015-05-31,1041.0
Sam_Anderson_(Tamil_actor),2015-06-30,1408.0
Sam_Anderson_(Tamil_actor),2015-07-31,2736.0
Sam_Anderson_(Tamil_actor),2015-08-31,3527.0
Sam_Anderson_(Tamil_actor),2015-09-30,2655.0
Sam_Anderson_(Tamil_actor),2015-10-31,3421.0
Sam_Anderson_(Tamil_actor),2015-11-30,3663.0
Sam_Anderson_(Tamil_actor),2015-12-31,3880.0
Sam_Anderson_(Tamil_actor),2016-01-31,3879.0
Sam_Anderson_(Tamil_actor),2016-02-29,2818.0
Sam_Anderson_(Tamil_actor),2016-03-31,2730.0
Sam_Anderson_(Tamil_actor),2016-04-30,2863.0
Shah_Rukh_Khan,2010-04-30,9850.0
Shah_Rukh_Khan,2010-05-31,9769.0
Shah_Rukh_Khan,2010-06-30,6656.0
Shah_Rukh_Khan,2010-07-31,7708.0
Shah_Rukh_Khan,2010-08-31,10214.0
Shah_Rukh_Khan,2010-09-30,9555.0
Shah_Rukh_Khan,2010-10-31,9928.0
Shah_Rukh_Khan,2010-11-30,6205.0
Shah_Rukh_Khan,2010-12-31,7052.0
Shah_Rukh_Khan,2011-01-31,8198.0
Shah_Rukh_Khan,2011-02-28,8021.0
Shah_Rukh_Khan,2011-03-31,7285.0
Shah_Rukh_Khan,2011-04-30,7814.0
Shah_Rukh_Khan,2011-05-31,8141.0
Shah_Rukh_Khan,2011-06-30,10808.0
Shah_Rukh_Khan,2011-07-31,11084.0
Shah_Rukh_Khan,2011-08-31,7747.0
Shah_Rukh_Khan,2011-09-30,7015.0
Shah_Rukh_Khan,2011-10-31,10029.0
Shah_Rukh_Khan,2011-11-30,10401.0
Shah_Rukh_Khan,2011-12-31,8007.0
Shah_Rukh_Khan,2012-01-31,11239.0
Shah_Rukh_Khan,2012-02-29,14824.0
Shah_Rukh_Khan,2012-03-31,8318.0
Shah_Rukh_Khan,2012-04-30,8446.0
Shah_Rukh_Khan,2012-05-31,9705.0
Shah_Rukh_Khan,2012-06-30,8989.0
Shah_Rukh_Khan,2012-07-31,9417.0
Shah_Rukh_Khan,2012-08-31,8251.0
Shah_Rukh_Khan,2012-09-30,10559.0
Shah_Rukh_Khan,2012-10-31,13212.0
Shah_Rukh_Khan,2012-11-30,10432.0
Shah_Rukh_Khan,2012-12-31,8231.0
Shah_Rukh_Khan,2013-01-31,10951.0
Shah_Rukh_Khan,2013-02-28,6007.0
Shah_Rukh_Khan,2013-03-31,7650.0
Shah_Rukh_Khan,2013-04-30,9309.0
Shah_Rukh_Khan,2013-05-31,7556.0
Shah_Rukh_Khan,2013-06-30,22988.0
Shah_Rukh_Khan,2013-07-31,22828.0
Shah_Rukh_Khan,2013-08-31,24924.0
Shah_Rukh_Khan,2013-09-30,16449.0
Shah_Rukh_Khan,2013-10-31,14468.0
Shah_Rukh_Khan,2013-11-30,15761.0
Shah_Rukh_Khan,2013-12-31,20080.0
Shah_Rukh_Khan,2014-01-31,20553.0
Shah_Rukh_Khan,2014-02-28,16860.0
Shah_Rukh_Khan,2014-03-31,17886.0
Shah_Rukh_Khan,2014-04-30,16946.0
Shah_Rukh_Khan,2014-05-31,16110.0
Shah_Rukh_Khan,2014-06-30,13747.0
Shah_Rukh_Khan,2014-07-31,106974.0
Shah_Rukh_Khan,2014-08-31,206517.0
Shah_Rukh_Khan,2014-09-30,217669.0
Shah_Rukh_Khan,2014-10-31,252808.0
Shah_Rukh_Khan,2014-11-30,192132.0
Shah_Rukh_Khan,2014-12-31,182366.0
Shah_Rukh_Khan,2015-01-31,175382.0
Shah_Rukh_Khan,2015-02-28,127952.0
Shah_Rukh_Khan,2015-03-31,130528.0
Shah_Rukh_Khan,2015-04-30,145547.0
Shah_Rukh_Khan,2015-05-31,138365.0
Shah_Rukh_Khan,2015-06-30,130208.0
Shah_Rukh_Khan,2015-07-31,351443.0
Shah_Rukh_Khan,2015-08-31,388784.0
Shah_Rukh_Khan,2015-09-30,357152.0
Shah_Rukh_Khan,2015-10-31,428253.0
Shah_Rukh_Khan,2015-11-30,652247.0
Shah_Rukh_Khan,2015-12-31,701896.0
Shah_Rukh_Khan,2016-01-31,547003.0
Shah_Rukh_Khan,2016-02-29,424738.0
Shah_Rukh_Khan,2016-03-31,422786.0
Shah_Rukh_Khan,2016-04-30,595150.0
String_theory,2010-04-30,103435.0
String_theory,2010-05-31,113475.0
String_theory,2010-06-30,78957.0
String_theory,2010-07-31,97295.0
String_theory,2010-08-31,120002.0
String_theory,2010-09-30,148610.0
String_theory,2010-10-31,145018.0
String_theory,2010-11-30,127468.0
String_theory,2010-12-31,138937.0
String_theory,2011-01-31,151486.0
String_theory,2011-02-28,114884.0
String_theory,2011-03-31,130301.0
String_theory,2011-04-30,118924.0
String_theory,2011-05-31,122127.0
String_theory,2011-06-30,109011.0
String_theory,2011-07-31,104211.0
String_theory,2011-08-31,96795.0
String_theory,2011-09-30,96108.0
String_theory,2011-10-31,134671.0
String_theory,2011-11-30,147055.0
String_theory,2011-12-31,127101.0
String_theory,2012-01-31,139422.0
String_theory,2012-02-29,120885.0
String_theory,2012-03-31,112284.0
String_theory,2012-04-30,111959.0
String_theory,2012-05-31,121312.0
String_theory,2012-06-30,108789.0
String_theory,2012-07-31,148158.0
String_theory,2012-08-31,113316.0
String_theory,2012-09-30,116543.0
String_theory,2012-10-31,134756.0
String_theory,2012-11-30,128361.0
String_theory,2012-12-31,130702.0
String_theory,2013-01-31,134325.0
String_theory,2013-02-28,98129.0
String_theory,2013-03-31,109405.0
String_theory,2013-04-30,115897.0
String_theory,2013-05-31,105848.0
String_theory,2013-06-30,87932.0
String_theory,2013-07-31,79060.0
String_theory,2013-08-31,74936.0
String_theory,2013-09-30,80768.0
String_theory,2013-10-31,87797.0
String_theory,2013-11-30,85359.0
String_theory,2013-12-31,108397.0
String_theory,2014-01-31,92503.0
String_theory,2014-02-28,86494.0
String_theory,2014-03-31,96195.0
String_theory,2014-04-30,124217.0
String_theory,2014-05-31,100078.0
String_theory,2014-06-30,71533.0
String_theory,2014-07-31,65109.0
String_theory,2014-08-31,72746.0
String_theory,2014-09-30,73329.0
String_theory,2014-10-31,71239.0
String_theory,2014-11-30,96094.0
String_theory,2014-12-31,77075.0
String_theory,2015-01-31,73737.0
String_theory,2015-02-28,67602.0
String_theory,2015-03-31,88415.0
String_theory,2015-04-30,186820.0
String_theory,2015-05-31,218630.0
String_theory,2015-06-30,117877.0
String_theory,2015-07-31,138335.0
String_theory,2015-08-31,154216.0
String_theory,2015-09-30,128159.0
String_theory,2015-10-31,102054.0
String_theory,2015-11-30,183700.0
String_theory,2015-12-31,101476.0
String_theory,2016-01-31,103166.0
String_theory,2016-02-29,106984.0
String_theory,2016-03-31,101789.0
String_theory,2016-04-30,91714.0
Sundar_Pichai,2010-04-30,288.0
Sundar_Pichai,2010-05-31,1722.0
Sundar_Pichai,2010-06-30,1180.0
Sundar_Pichai,2010-07-31,360.0
Sundar_Pichai,2010-08-31,546.0
Sundar_Pichai,2010-09-30,535.0
Sundar_Pichai,2010-10-31,519.0
Sundar_Pichai,2010-11-30,1170.0
Sundar_Pichai,2010-12-31,10222.0
Sundar_Pichai,2011-01-31,3466.0
Sundar_Pichai,2011-02-28,862.0
Sundar_Pichai,2011-03-31,1280.0
Sundar_Pichai,2011-04-30,10774.0
Sundar_Pichai,2011-05-31,14079.0
Sundar_Pichai,2011-06-30,3690.0
Sundar_Pichai,2011-07-31,2673.0
Sundar_Pichai,2011-08-31,2369.0
Sundar_Pichai,2011-09-30,1921.0
Sundar_Pichai,2011-10-31,2100.0
Sundar_Pichai,2011-11-30,3092.0
Sundar_Pichai,2011-12-31,3059.0
Sundar_Pichai,2012-01-31,2208.0
Sundar_Pichai,2012-02-29,4958.0
Sundar_Pichai,2012-03-31,2655.0
Sundar_Pichai,2012-04-30,4871.0
Sundar_Pichai,2012-05-31,3767.0
Sundar_Pichai,2012-06-30,8419.0
Sundar_Pichai,2012-07-31,5785.0
Sundar_Pichai,2012-08-31,3089.0
Sundar_Pichai,2012-09-30,3032.0
Sundar_Pichai,2012-10-31,5201.0
Sundar_Pichai,2012-11-30,3346.0
Sundar_Pichai,2012-12-31,4987.0
Sundar_Pichai,2013-01-31,4052.0
Sundar_Pichai,2013-02-28,8154.0
Sundar_Pichai,2013-03-31,126123.0
Sundar_Pichai,2013-04-30,16741.0
Sundar_Pichai,2013-05-31,35180.0
Sundar_Pichai,2013-06-30,17164.0
Sundar_Pichai,2013-07-31,33401.0
Sundar_Pichai,2013-08-31,19214.0
Sundar_Pichai,2013-09-30,26699.0
Sundar_Pichai,2013-10-31,20361.0
Sundar_Pichai,2013-11-30,20264.0
Sundar_Pichai,2013-12-31,14275.0
Sundar_Pichai,2014-01-31,15960.0
Sundar_Pichai,2014-02-28,82420.0
Sundar_Pichai,2014-03-31,20235.0
Sundar_Pichai,2014-04-30,13956.0
Sundar_Pichai,2014-05-31,9621.0
Sundar_Pichai,2014-06-30,53498.0
Sundar_Pichai,2014-07-31,21888.0
Sundar_Pichai,2014-08-31,12607.0
Sundar_Pichai,2014-09-30,46127.0
Sundar_Pichai,2014-10-31,98822.0
Sundar_Pichai,2014-11-30,25675.0
Sundar_Pichai,2014-12-31,16525.0
Sundar_Pichai,2015-01-31,15987.0
Sundar_Pichai,2015-02-28,14425.0
Sundar_Pichai,2015-03-31,24170.0
Sundar_Pichai,2015-04-30,15983.0
Sundar_Pichai,2015-05-31,37889.0
Sundar_Pichai,2015-06-30,27380.0
Sundar_Pichai,2015-07-31,25349.0
Sundar_Pichai,2015-08-31,1707795.0
Sundar_Pichai,2015-09-30,444099.0
Sundar_Pichai,2015-10-31,282287.0
Sundar_Pichai,2015-11-30,179987.0
Sundar_Pichai,2015-12-31,578136.0
Sundar_Pichai,2016-01-31,269665.0
Sundar_Pichai,2016-02-29,362461.0
Sundar_Pichai,2016-03-31,262082.0
Sundar_Pichai,2016-04-30,212951.0
Ted_Cruz,2010-04-30,512.0
Ted_Cruz,2010-05-31,436.0
Ted_Cruz,2010-06-30,300.0
Ted_Cruz,2010-07-31,347.0
Ted_Cruz,2010-08-31,481.0
Ted_Cruz,2010-09-30,458.0
Ted_Cruz,2010-10-31,410.0
Ted_Cruz,2010-11-30,525.0
Ted_Cruz,2010-12-31,432.0
Ted_Cruz,2011-01-31,2068.0
Ted_Cruz,2011-02-28,1207.0
Ted_Cruz,2011-03-31,1530.0
Ted_Cruz,2011-04-30,1266.0
Ted_Cruz,2011-05-31,1133.0
Ted_Cruz,2011-06-30,4522.0
Ted_Cruz,2011-07-31,2455.0
Ted_Cruz,2011-08-31,1757.0
Ted_Cruz,2011-09-30,2133.0
Ted_Cruz,2011-10-31,3528.0
Ted_Cruz,2011-11-30,2832.0
Ted_Cruz,2011-12-31,2336.0
Ted_Cruz,2012-01-31,4130.0
Ted_Cruz,2012-02-29,4428.0
Ted_Cruz,2012-03-31,3306.0
Ted_Cruz,2012-04-30,6663.0
Ted_Cruz,2012-05-31,28743.0
Ted_Cruz,2012-06-30,10178.0
Ted_Cruz,2012-07-31,37676.0
Ted_Cruz,2012-08-31,86701.0
Ted_Cruz,2012-09-30,11836.0
Ted_Cruz,2012-10-31,20474.0
Ted_Cruz,2012-11-30,68330.0
Ted_Cruz,2012-12-31,15032.0
Ted_Cruz,2013-01-31,62716.0
Ted_Cruz,2013-02-28,91721.0
Ted_Cruz,2013-03-31,104378.0
Ted_Cruz,2013-04-30,40802.0
Ted_Cruz,2013-05-31,140651.0
Ted_Cruz,2013-06-30,61887.0
Ted_Cruz,2013-07-31,63705.0
Ted_Cruz,2013-08-31,147793.0
Ted_Cruz,2013-09-30,256492.0
Ted_Cruz,2013-10-31,489381.0
Ted_Cruz,2013-11-30,104629.0
Ted_Cruz,2013-12-31,63408.0
Ted_Cruz,2014-01-31,57410.0
Ted_Cruz,2014-02-28,60194.0
Ted_Cruz,2014-03-31,64504.0
Ted_Cruz,2014-04-30,47312.0
Ted_Cruz,2014-05-31,42155.0
Ted_Cruz,2014-06-30,57969.0
Ted_Cruz,2014-07-31,40202.0
Ted_Cruz,2014-08-31,34735.0
Ted_Cruz,2014-09-30,54466.0
Ted_Cruz,2014-10-31,39950.0
Ted_Cruz,2014-11-30,87678.0
Ted_Cruz,2014-12-31,51339.0
Ted_Cruz,2015-01-31,72093.0
Ted_Cruz,2015-02-28,48005.0
Ted_Cruz,2015-03-31,682259.0
Ted_Cruz,2015-04-30,222529.0
Ted_Cruz,2015-05-31,84667.0
Ted_Cruz,2015-06-30,81195.0
Ted_Cruz,2015-07-31,161372.0
Ted_Cruz,2015-08-31,414665.0
Ted_Cruz,2015-09-30,353664.0
Ted_Cruz,2015-10-31,239021.0
Ted_Cruz,2015-11-30,396702.0
Ted_Cruz,2015-12-31,968243.0
Ted_Cruz,2016-01-31,1352479.0
Ted_Cruz,2016-02-29,2272427.0
Ted_Cruz,2016-03-31,1696087.0
Ted_Cruz,2016-04-30,846753.0
